Bolton,Walsall,2,1,1.75,3.6,5,2.15,1.66
Bradford,Oldham,0,0,2,3.5,3.75,1.85,1.95
Cambridge,Forest Green,1,0,2.6,3.4,2.7,2.07,1.72
Cheltenham,Salford,2,0,2.3,3.2,3.25,2.4,1.53
Colchester,Port Vale,0,1,2.9,3.5,2.4,2.15,1.66
Harrogate,Morecambe,0,1,2.15,3.3,3.5,2.05,1.75
Mansfield,Grimsby,2,2,1.7,3.75,5,2.15,1.66
Scunthorpe,Southend,1,1,2.2,3.3,3.4,2.35,1.57
Tranmere,Exeter,2,1,3,3.3,2.4,2.05,1.75
Mansfield,Forest Green,0,0,2.3,3.4,3.1,2.1,1.7
Carlisle,Leyton Orient,0,1,2.05,3.4,3.6,2.05,1.75
Barrow,Grimsby,0,1,1.8,3.4,4.75,2.4,1.53
Colchester,Tranmere,2,2,3.5,3.25,2.2,2.35,1.57
Oldham,Exeter,2,1,4.33,3.6,1.83,1.85,1.95
Scunthorpe,Bradford,2,0,2.9,3.2,2.5,2.5,1.5
Southend,Walsall,0,0,2.8,3.2,2.62,2.5,1.5
Forest Green,Bolton,0,1,3,3.3,2.45,2.1,1.7
Exeter,Salford,1,0,2.25,3.3,3.3,2.1,1.7
Carlisle,Cambridge,1,2,2.4,3.25,3,2.07,1.72
Colchester,Bradford,1,2,3.3,3.2,2.3,2.4,1.53
Crawley Town,Port Vale,1,3,2.25,3.2,3.3,2.07,1.72
Grimsby,Walsall,1,1,2.4,3.2,3.1,2.3,1.6
Harrogate,Southend,0,1,1.8,3.5,4.75,2.3,1.6
Leyton Orient,Oldham,2,1,2.1,3.4,3.5,2.1,1.7
Morecambe,Cheltenham,1,0,3.1,3.3,2.37,2.15,1.66
Stevenage,Barrow,2,1,2.37,3.2,3.2,2.4,1.53
Tranmere,Mansfield,1,1,2.45,3.25,3,2.15,1.66
Carlisle,Crawley Town,2,0,2.1,3.4,3.4,2.05,1.75
Bolton,Colchester,0,0,1.66,3.8,5.25,2.05,1.75
Scunthorpe,Crawley Town,0,0,2.45,3.3,2.9,2.15,1.66
Barrow,Newport County,2,1,2.87,3.25,2.55,2.4,1.53
Bradford,Forest Green,4,1,2.55,3.2,2.9,2.15,1.66
Cambridge,Morecambe,2,1,2.37,3.3,3.1,2.25,1.61
Cheltenham,Tranmere,4,0,2.05,3.3,3.8,2.25,1.61
Mansfield,Leyton Orient,0,2,1.95,3.3,4.2,2.15,1.66
Oldham,Stevenage,0,1,2.9,3.25,2.5,2.1,1.7
Port Vale,Exeter,1,0,3.3,3.3,2.25,2.1,1.7
Salford,Grimsby,1,1,1.66,3.5,6,2.35,1.57
Walsall,Harrogate,0,0,3.25,3.25,2.3,2.35,1.57
Southend,Carlisle,0,2,3.2,3.3,2.3,2.25,1.61
Colchester,Barrow,1,1,2.55,3,3.1,2.4,1.53
Crawley Town,Oldham,1,4,2,3.5,3.6,1.85,1.95
Exeter,Mansfield,0,0,2.15,3.3,3.5,2.15,1.66
Forest Green,Salford,0,2,2.7,3.2,2.7,2.1,1.7
Grimsby,Cheltenham,1,1,4.5,3.5,1.83,2.1,1.7
Harrogate,Port Vale,0,2,2.5,3.3,2.9,2.25,1.61
Leyton Orient,Walsall,0,0,2.25,3.3,3.3,2.3,1.6
Newport County,Bolton,1,0,3,3.25,2.5,2.2,1.65
Stevenage,Bradford,1,1,2.45,3,3.2,2.3,1.6
Tranmere,Cambridge,1,1,2.4,3.3,3,2.07,1.72
Carlisle,Scunthorpe,2,0,1.85,3.75,4,2.05,1.75
Morecambe,Southend,1,1,1.95,3.6,3.75,2,1.8
Mansfield,Newport County,1,1,2.45,3,3.2,2.87,1.4
Oldham,Colchester,5,2,2.55,3.4,2.7,2.05,1.75
Barrow,Carlisle,2,2,3.1,3.2,2.4,2.3,1.6
Bolton,Harrogate,2,1,1.95,3.8,3.6,2.15,1.66
Bradford,Grimsby,1,0,2.05,3.5,3.75,2.35,1.57
Cambridge,Exeter,1,4,2.45,3.3,2.9,2.1,1.7
Cheltenham,Leyton Orient,1,0,1.8,3.5,4.75,2.2,1.65
Port Vale,Morecambe,1,0,2.3,3.3,3.2,2.07,1.72
Salford,Stevenage,2,1,2.1,3.2,3.8,2.7,1.44
Scunthorpe,Tranmere,0,0,3.2,3.3,2.3,2.35,1.57
Southend,Crawley Town,0,0,2.9,3.2,2.45,2.3,1.6
Walsall,Forest Green,2,1,2.9,3.2,2.55,2.3,1.6
Morecambe,Scunthorpe,4,1,1.75,3.5,5,2.1,1.7
Barrow,Exeter,2,1,3,3.25,2.4,2.2,1.65
Bradford,Crawley Town,0,2,2.05,3.3,3.75,2.1,1.7
Harrogate,Leyton Orient,2,2,2.2,3.25,3.4,2.5,1.5
Newport County,Carlisle,0,0,2.8,3.1,2.7,2.5,1.5
Salford,Bolton,0,1,2.75,3.2,2.7,2.35,1.57
Walsall,Tranmere,1,0,3.2,3.1,2.37,2.4,1.53
Crawley Town,Cheltenham,1,0,4.5,3.5,1.83,2.05,1.75
Carlisle,Port Vale,0,0,2.25,3.3,3.3,2.15,1.66
Exeter,Southend,0,0,1.72,3.6,5.25,2.07,1.72
Forest Green,Scunthorpe,3,2,1.83,3.4,4.75,2.25,1.61
Grimsby,Bolton,2,1,4.2,3.5,1.9,2.25,1.61
Harrogate,Bradford,2,1,2.3,3.25,3.25,2.4,1.53
Leyton Orient,Barrow,2,0,2.55,3.2,2.9,2.4,1.53
Morecambe,Oldham,4,3,1.95,3.6,3.8,1.85,1.95
Newport County,Cambridge,0,1,2.3,3.2,3.3,2.4,1.53
Stevenage,Mansfield,0,1,2.87,3.1,2.7,2.5,1.5
Tranmere,Salford,0,0,2.6,3.1,2.9,2.5,1.5
Colchester,Walsall,2,1,2.37,3.1,3.25,2.25,1.61
Barrow,Port Vale,0,2,2.45,3.3,3,2.3,1.6
Bolton,Carlisle,1,0,2.45,3.3,3,2.1,1.7
Bradford,Tranmere,0,1,2.75,3.1,2.75,2.15,1.66
Colchester,Southend,2,0,2.5,3.2,2.9,2.5,1.5
Forest Green,Exeter,0,0,2.62,3.3,2.7,2.05,1.75
Grimsby,Morecambe,0,3,3.3,3.25,2.25,2.1,1.7
Harrogate,Oldham,0,3,1.9,3.6,4,1.72,2.07
Leyton Orient,Cambridge,2,4,2.87,3.2,2.55,2.3,1.6
Mansfield,Scunthorpe,3,0,1.75,3.6,4.75,2.2,1.65
Newport County,Crawley Town,2,0,2.05,3.4,3.75,2.3,1.6
Stevenage,Cheltenham,0,1,4,3.2,2.05,2.5,1.5
Walsall,Salford,0,2,4,3.4,2,2.4,1.53
Cambridge,Stevenage,0,1,2,3.3,4,2.4,1.53
Carlisle,Harrogate,1,1,2.15,3.3,3.5,2.15,1.66
Cheltenham,Colchester,1,0,1.57,3.8,6.5,2,1.8
Crawley Town,Forest Green,0,0,2.9,3.3,2.45,2.15,1.66
Exeter,Newport County,0,0,2.15,3.3,3.5,2.25,1.61
Morecambe,Bolton,0,1,2.75,3.1,2.75,2.07,1.72
Oldham,Grimsby,1,2,2.25,3.5,3.1,1.85,1.95
Port Vale,Bradford,2,1,2.25,3.3,3.3,2.2,1.65
Salford,Mansfield,2,0,2.1,3.2,3.8,2.3,1.6
Scunthorpe,Walsall,0,2,2.87,3.2,2.55,2.35,1.57
Southend,Leyton Orient,2,1,3.75,3.5,2,2.3,1.6
Tranmere,Barrow,1,0,2.15,3.3,3.5,2.25,1.61
Newport County,Scunthorpe,4,0,1.57,3.8,6.5,2.25,1.61
Bradford,Salford,0,1,4.2,3.5,1.9,2.25,1.61
Cheltenham,Carlisle,1,1,1.95,3.4,4,2.15,1.66
Exeter,Grimsby,3,2,1.72,3.75,5,2.05,1.75
Forest Green,Barrow,0,2,2,3.5,3.75,2.25,1.61
Harrogate,Cambridge,5,4,4.5,3.4,1.85,2.1,1.7
Barrow,Southend,1,2,2.05,3.5,3.6,2.15,1.66
Bolton,Exeter,1,2,2.15,3.5,3.4,2.05,1.75
Bradford,Scunthorpe,0,0,1.72,3.75,4.75,2,1.8
Colchester,Salford,1,0,5.5,3.75,1.66,2.15,1.66
Forest Green,Tranmere,2,1,2.62,3.3,2.7,2.25,1.61
Grimsby,Port Vale,1,0,3.4,3.5,2.1,2.05,1.75
Leyton Orient,Carlisle,2,3,3.1,3.3,2.37,2.07,1.72
Mansfield,Oldham,4,1,1.9,3.6,4,1.61,2.25
Newport County,Cheltenham,1,0,3,3.3,2.4,2.25,1.61
Stevenage,Crawley Town,3,3,2.25,3.3,3.25,2.15,1.66
Walsall,Morecambe,0,2,3.1,3.25,2.37,2.07,1.72
Cambridge,Grimsby,3,0,1.5,4,7.5,2.07,1.72
Carlisle,Walsall,0,0,1.72,3.6,5.25,2.2,1.65
Cheltenham,Harrogate,4,1,1.57,4,6,2.02,1.83
Crawley Town,Bolton,1,4,5.25,4,1.61,2.02,1.83
Exeter,Barrow,1,1,1.61,3.8,5.75,2.15,1.66
Morecambe,Bradford,2,0,1.6,3.8,6,1.95,1.85
Oldham,Forest Green,0,3,4,3.8,1.83,1.7,2.1
Port Vale,Mansfield,0,3,2.62,3.4,2.62,2.2,1.65
Scunthorpe,Stevenage,0,1,3.9,3.4,2,2.25,1.61
Southend,Newport County,1,1,4.33,3.3,1.9,2.3,1.6
Tranmere,Colchester,0,0,1.66,3.6,5.5,2.2,1.65
Salford,Leyton Orient,3,0,1.57,3.9,6,2.07,1.72
Altrincham,Weymouth,0,0,1.85,3.4,4.33,1.8,2
Barnet,Eastleigh,1,5,2.1,3.3,3.5,2,1.8
Dover Athletic,Notts County,1,0,4.5,3.75,1.75,1.95,1.85
Halifax,Dag and Red,2,0,2.5,3.25,2.75,2.1,1.7
Hartlepool,Aldershot,2,1,1.75,3.5,4.75,1.95,1.85
Sutton,Maidenhead,3,0,1.83,3.6,4.2,1.9,1.9
Torquay,Stockport,1,0,2.6,3.4,2.6,1.75,2.05
Woking,Solihull,2,1,2.87,3.25,2.4,2.1,1.7
Wrexham,Boreham Wood,2,1,2,3.4,3.75,1.95,1.85
King�s Lynn,Yeovil,2,2,3.4,3.25,2.15,1.85,1.95
Aldershot,Sutton,1,2,2.7,3.2,2.7,2.1,1.7
Bromley,Dover Athletic,4,1,1.95,3.5,3.8,1.85,1.95
Chesterfield,Hartlepool,1,2,3.1,3.4,2.25,1.8,2
Dag and Red,Barnet,1,2,1.85,3.6,4,2,1.8
Eastleigh,Torquay,2,1,2.37,3.4,3,1.65,2.2
Maidenhead,King�s Lynn,2,3,2.7,3.5,2.45,1.85,1.95
Solihull,Wrexham,1,0,2.2,3.4,3.2,2.05,1.75
Stockport,Halifax,2,1,1.72,3.75,4.5,1.8,2
Weymouth,Woking,0,1,2.7,3.3,2.55,2,1.8
Yeovil,Wealdstone,2,2,1.55,4,5.75,1.85,1.95
Notts County,Altrincham,3,1,1.4,4.5,8,1.72,2.07
Boreham Wood,Halifax,0,0,2,3.4,3.1,2.05,1.75
Bromley,Torquay,1,2,2,3.25,3.4,1.72,2.07
Chesterfield,Woking,4,0,2.3,3.3,2.62,1.85,1.95
Eastleigh,Altrincham,1,1,1.95,3.4,3.25,1.8,2
Maidenhead,Hartlepool,0,4,3.4,3.6,1.83,1.9,1.9
Notts County,Barnet,4,2,1.61,3.5,4.75,1.72,2.07
Solihull,King�s Lynn,5,0,1.8,3.75,3.6,1.72,2.07
Stockport,Dover Athletic,3,0,1.57,4,4.75,1.85,1.95
Weymouth,Sutton,0,1,2.87,3.25,2.2,2,1.8
Yeovil,Wrexham,0,1,2,3.4,3.3,1.95,1.85
Dag and Red,Wealdstone,1,0,1.85,3.6,3.6,1.7,2.1
Wrexham,Maidenhead,0,1,1.44,4.33,7,1.75,2.05
Barnet,Weymouth,1,0,1.8,3.6,4.33,1.95,1.85
Dover Athletic,Aldershot,0,5,2.45,3.2,2.9,1.85,1.95
Halifax,Yeovil,1,1,2.75,3.4,2.45,1.95,1.85
Hartlepool,Bromley,0,0,1.8,3.5,4.5,1.8,2
King�s Lynn,Boreham Wood,0,3,3.3,3.25,2.2,1.8,2
Sutton,Notts County,0,1,3,3.3,2.37,1.9,1.9
Torquay,Chesterfield,2,1,2.1,3.25,3.5,1.6,2.3
Wealdstone,Stockport,2,5,3.75,3.75,1.9,1.75,2.05
Woking,Dag and Red,2,0,3.6,3.5,2,1.85,1.95
Dag and Red,Yeovil,0,0,3,3.25,2.37,1.95,1.85
Eastleigh,Aldershot,2,2,2,3.4,3.3,1.8,2
Notts County,Maidenhead,2,3,1.4,4.5,6.5,1.66,2.15
Solihull,Boreham Wood,1,0,2.15,3.2,3.2,2.07,1.72
Torquay,Dover Athletic,2,0,1.55,3.75,5.5,1.8,2
Wealdstone,Wrexham,4,3,3.25,3.3,2.1,1.85,1.95
Weymouth,King�s Lynn,2,1,2.6,3.2,2.4,2.6,3.2
Woking,Halifax,0,0,2.3,3.4,2.8,1.9,1.9
Chesterfield,Stockport,1,2,3.4,3.3,2,1.72,2.07
Wealdstone,Chesterfield,3,2,2.4,3.6,2.7,1.65,2.2
Wrexham,Barnet,0,0,1.7,3.6,4.2,1.85,1.95
Aldershot,Torquay,1,4,2.75,3.4,2.25,1.8,2
Boreham Wood,Woking,1,0,1.75,3.6,3.8,2,1.8
Bromley,Weymouth,3,2,1.66,3.75,4.33,1.85,1.95
Dover Athletic,Eastleigh,3,2,4.5,3.75,1.65,1.75,2.05
Hartlepool,Altrincham,1,1,1.53,4,5,1.85,1.95
King�s Lynn,Wealdstone,2,3,2.05,3.6,3.3,1.57,2.35
Maidenhead,Dag and Red,2,1,2.5,3.3,2.7,1.9,1.9
Stockport,Solihull,0,0,2.15,3.2,3.2,2,1.8
Yeovil,Sutton,1,2,2.55,3.3,2.55,2.05,1.75
Bromley,Eastleigh,1,2,2.37,3.4,2.9,1.75,2.05
Dover Athletic,Altrincham,0,1,2.6,3.25,2.7,2,1.8
King�s Lynn,Woking,3,2,2.9,3.4,2.3,1.72,2.07
Maidenhead,Solihull,3,1,4.75,3.6,1.72,1.8,2
Stockport,Weymouth,1,2,1.44,4,9,1.85,1.95
Yeovil,Chesterfield,0,1,1.85,3.6,4,1.65,2.2
Hartlepool,Torquay,0,5,2.2,3.4,3.2,1.75,2.05
Aldershot,Notts County,1,0,3.25,3.6,2.05,1.8,2
Wealdstone,Altrincham,1,0,2.3,3.6,2.87,1.7,2.1
Boreham Wood,Dag and Red,0,1,1.65,3.5,4.75,2.05,1.75
Halifax,Wealdstone,0,1,2,3.4,3.3,1.8,2
Altrincham,Solihull,0,2,3.6,3.4,1.9,1.9,1.9
Altrincham,Aldershot,1,2,3.25,3.5,2.1,1.95,1.85
Barnet,Bromley,1,3,3.2,3.4,2.2,1.72,2.07
Chesterfield,Maidenhead,1,2,2.15,3.6,3.1,1.75,2.05
Sutton,King�s Lynn,5,1,1.61,4,5.25,1.61,2.25
Torquay,Boreham Wood,1,1,2,3.4,3.3,1.8,2
Woking,Yeovil,1,1,2.7,3.4,2.5,1.98,1.83
Hartlepool,Wrexham,0,1,2.62,3.4,2.62,1.9,1.9
Sutton,Dag and Red,1,1,1.66,4,4.75,1.95,1.85
Aldershot,Maidenhead,0,0,1.9,4,3.6,1.75,2.05
Altrincham,Chesterfield,3,2,2.87,3.5,2.3,1.8,2
Barnet,King�s Lynn,0,2,2.25,3.4,3.1,1.61,2.25
Bromley,Boreham Wood,1,1,2.8,3.4,2.45,1.95,1.85
Dover Athletic,Woking,1,5,3.5,3.75,2,2,1.8
Eastleigh,Wealdstone,2,0,1.75,4,4.2,1.61,2.25
Halifax,Notts County,1,1,3.4,3.6,2,2.05,1.75
Boreham Wood,Altrincham,0,1,1.61,3.8,5.5,2,1.8
Chesterfield,Notts County,2,3,3.3,3.4,2,1.72,2.07
Halifax,Torquay,1,2,2.8,3.6,2.15,1.8,2
King�s Lynn,Dover Athletic,2,0,1.83,3.75,3.6,1.7,2.1
Maidenhead,Bromley,2,2,2.9,3.6,2.1,1.7,2.1
Woking,Barnet,4,1,2.1,3.4,3.1,1.85,1.95
Wrexham,Aldershot,1,0,1.8,3.6,3.75,2.1,1.7
Yeovil,Hartlepool,1,3,2.45,3.6,2.5,1.9,1.9
Wealdstone,Sutton,3,3,3.6,3.5,1.85,1.75,2.05
Altrincham,Bromley,0,1,3.25,3.4,2.25,1.85,1.95
Barnet,Hartlepool,0,0,3.8,3.75,1.9,1.8,2
Wrexham,Sutton,4,0,2.8,3.4,2.5,2.15,1.66
Notts County,Wealdstone,3,0,1.57,3.75,5.5,1.65,2.2
Altrincham,Maidenhead,2,0,2.37,3.5,2.62,1.9,1.9
Bromley,Wrexham,1,1,2.55,3.4,2.45,2,1.8
Sutton,Halifax,1,0,1.7,3.5,4.5,1.85,1.95
Weymouth,Chesterfield,1,2,2.6,3.5,2.37,1.9,1.9
Chesterfield,Aldershot,0,0,2.2,3.5,2.87,1.7,2.1
King�s Lynn,Bromley,1,4,3.2,3.5,2.05,1.53,2.4
Solihull,Hartlepool,2,0,2.25,3.3,2.9,2.05,1.75
Wealdstone,Torquay,1,2,5.5,3.75,1.55,1.57,2.35
Woking,Sutton,0,1,3.25,3.25,2.15,2.05,1.75
Wrexham,Altrincham,0,1,1.61,3.6,5,2.07,1.72
Yeovil,Eastleigh,1,3,2.37,3.5,2.8,1.85,1.95
Dag and Red,Notts County,0,0,3.75,3.4,1.9,1.85,1.95
Halifax,Barnet,5,2,2.2,3.4,2.9,1.9,1.9
Aldershot,Dag and Red,2,1,2.1,3.6,3.2,1.95,1.85
Barnet,Wealdstone,0,0,2.3,3.5,2.9,1.65,2.2
Bromley,Stockport,0,2,2.75,3.5,2.45,1.7,2.1
Eastleigh,Maidenhead,0,1,1.83,3.6,4.2,1.7,2.1
Hartlepool,Boreham Wood,1,2,2.8,3.6,2.3,1.9,1.9
Notts County,Woking,1,0,1.61,4,5,1.8,2
Sutton,Solihull,4,1,2.45,3.5,2.7,2,1.8
Torquay,Wrexham,3,1,2,3.5,3.5,1.9,1.9
Weymouth,Halifax,1,5,2.87,3.5,2.3,2.1,1.7
Hartlepool,King�s Lynn,2,0,1.65,4,4.75,1.65,2.2
Sutton,Chesterfield,0,1,1.83,3.6,4.2,1.85,1.95
Aldershot,Halifax,1,3,2.5,3.3,2.75,2.05,1.75
Barnet,Stockport,1,2,5,4,1.61,1.72,2.07
Bromley,Yeovil,1,2,2.1,3.5,3.25,1.8,2
Notts County,Boreham Wood,0,1,2.15,3.5,3.2,2,1.8
Torquay,Maidenhead,2,1,1.53,4.2,6.5,1.7,2.1
Weymouth,Dag and Red,2,3,2.9,3.25,2.45,2.1,1.7
Boreham Wood,Aldershot,3,2,1.8,3.75,4.5,2.1,1.7
Chesterfield,Barnet,6,0,1.7,3.8,4.75,1.66,2.15
Dag and Red,Altrincham,0,1,2.37,3.4,2.87,2.1,1.7
King�s Lynn,Torquay,0,0,4.75,4,1.66,1.5,2.5
Wealdstone,Weymouth,2,1,2,3.6,3.4,1.7,2.1
Woking,Hartlepool,3,0,2.7,3.4,2.5,1.95,1.85
Solihull,Bromley,0,1,2,3.6,3.4,1.8,2
Notts County,Stockport,1,0,2.55,3.3,2.5,1.9,1.9
Solihull,Halifax,2,1,1.85,3.4,3.75,1.95,1.85
Torquay,Dag and Red,0,1,1.57,4.2,4.5,1.7,2.1
Weymouth,Wrexham,2,3,4.2,3.5,1.75,2,1.8
Hartlepool,Stockport,4,0,2.8,3.5,2.37,1.95,1.85
Halifax,Eastleigh,3,1,2.25,3.5,3,1.8,2
Aldershot,Woking,3,0,2.5,3.5,2.62,1.95,1.85
Altrincham,Stockport,1,1,4,3.75,1.83,1.95,1.85
Eastleigh,Weymouth,0,0,1.75,3.75,4.5,1.72,2.07
Hartlepool,Halifax,3,1,2,3.6,3.5,2,1.8
Maidenhead,Wealdstone,4,0,2.25,3.5,2.9,1.65,2.2
Torquay,Yeovil,6,1,1.8,3.6,4.2,1.85,1.95
Dover Athletic,Dag and Red,0,1,3.5,3.75,1.95,2,1.8
Woking,Eastleigh,0,0,2.3,3.5,2.75,1.9,1.9
Halifax,Altrincham,3,2,1.9,3.5,3.8,2.1,1.7
Notts County,Hartlepool,0,1,2.1,3.4,3.4,1.88,1.93
Stockport,Wrexham,2,0,2,3.4,3.75,1.98,1.83
Weymouth,Torquay,3,4,4.75,4,1.65,1.65,2.2
Yeovil,Aldershot,3,0,1.95,3.4,3.5,1.95,1.85
Chesterfield,Solihull,1,0,2.4,3.6,2.7,1.85,1.95
Stockport,Altrincham,2,2,1.44,4.5,6.5,1.8,2
Weymouth,Eastleigh,1,1,3.5,3.6,2,1.75,2.05
Woking,Aldershot,0,1,2.05,3.5,3.5,2,1.8
Yeovil,Torquay,2,1,3.3,3.4,2.1,1.72,2.07
Barnet,Boreham Wood,0,3,4,3.4,1.9,1.85,1.95
Solihull,Chesterfield,2,1,2.45,3.5,2.7,1.9,1.9
Weymouth,Yeovil,0,3,4,3.8,1.8,1.75,2.05
Hartlepool,Wealdstone,3,1,1.61,3.8,5.5,1.65,2.2
King�s Lynn,Halifax,1,1,3.1,3.5,2.2,1.72,2.07
Sutton,Altrincham,2,2,1.75,3.6,4.5,1.95,1.85
Dover Athletic,Boreham Wood,1,1,7.5,4.33,1.36,1.85,1.95
Wrexham,Dover Athletic,3,1,1.4,4.5,7,1.72,2.07
Dag and Red,Stockport,0,2,4.33,3.6,1.72,2.05,1.75
Eastleigh,King�s Lynn,0,1,1.9,3.5,3.6,1.66,2.15
Barnet,Altrincham,1,2,2.55,3.6,2.3,1.95,1.85
Bromley,Halifax,1,2,2.4,3.5,2.75,1.85,1.95
Chesterfield,Wrexham,2,1,1.95,3.6,3.1,1.8,2
Dag and Red,King�s Lynn,3,2,2.25,3.6,2.62,2.1,1.7
Dover Athletic,Solihull,0,2,5,4.33,1.5,1.75,2.05
Notts County,Torquay,0,0,2.5,3.6,2.37,1.72,2.07
Stockport,Boreham Wood,1,1,2.05,3.75,2.9,2.3,1.6
Sutton,Eastleigh,3,0,1.9,3.5,3.25,1.9,1.9
Wealdstone,Aldershot,3,4,2.45,3.6,2.37,1.66,2.15
Weymouth,Hartlepool,1,0,4.2,3.6,1.66,1.85,1.95
Woking,Maidenhead,0,0,2,3.6,3.2,1.95,1.85
Torquay,Sutton,0,0,2.1,3.4,3.5,1.8,2
Wrexham,Halifax,0,0,2.87,3.25,2.45,2.07,1.72
Aldershot,Weymouth,0,2,1.45,4,7.5,1.57,2.35
Altrincham,Wealdstone,2,0,1.75,3.75,4.5,1.61,2.25
Boreham Wood,Chesterfield,0,0,2.4,3.4,2.87,2,1.8
Bromley,Woking,2,2,2.3,3.3,3,2.07,1.72
Dover Athletic,Barnet,3,1,2.37,3.4,2.8,1.7,2.1
Eastleigh,Dag and Red,3,0,2.62,3.25,2.62,1.95,1.85
Maidenhead,Yeovil,4,2,2.87,3.4,2.37,1.95,1.85
Notts County,Solihull,2,0,2.1,3.4,3.4,1.85,1.95
Barnet,Torquay,0,2,5,4.2,1.6,1.65,2.2
Boreham Wood,Eastleigh,1,2,1.83,3.6,4.2,1.9,1.9
Dag and Red,Chesterfield,2,2,2.9,3.6,2.3,1.75,2.05
Halifax,Maidenhead,2,3,1.95,3.6,3.8,1.9,1.9
Hartlepool,Sutton,1,0,2.5,3.3,2.75,1.93,1.88
King�s Lynn,Wrexham,0,2,3.25,3.5,2.1,1.7,2.1
Weymouth,Notts County,0,1,7,4.5,1.4,1.72,2.07
Woking,Stockport,1,4,3.6,3.6,1.95,2,1.8
Yeovil,Dover Athletic,3,1,1.6,4.33,4.75,1.7,2.1
Bromley,Aldershot,2,0,2.2,3.75,2.9,1.8,2
Aldershot,Barnet,2,1,1.66,4,4.5,1.75,2.05
Eastleigh,Wrexham,1,1,2.37,3.3,2.9,2.2,1.65
Stockport,Sutton,0,2,2,3.75,3.5,2,1.8
Boreham Wood,Weymouth,1,0,1.6,4.2,4.5,2.1,1.7
Torquay,Altrincham,1,2,1.66,4,4.75,1.75,2.05
Eastleigh,Solihull,1,1,2.3,3.2,2.87,2,1.8
Maidenhead,Boreham Wood,0,1,2.7,3.2,2.4,1.95,1.85
Weymouth,Bromley,2,1,3.6,3.5,1.8,1.65,2.2
Wrexham,Dag and Red,2,2,2.2,3.4,3.1,2,1.8
Stockport,Yeovil,1,0,1.83,3.4,3.8,1.65,2.2
Hartlepool,Solihull,2,0,1.95,3.5,3.4,1.93,1.88
Notts County,Dag and Red,3,1,1.75,3.25,5.5,2,1.8
Eastleigh,Yeovil,1,0,3,3.4,2.3,1.95,1.85
Altrincham,Wrexham,1,2,2.87,3.25,2.37,2.07,1.72
Bromley,King�s Lynn,2,0,1.75,3.4,4.2,1.65,2.2
Torquay,Wealdstone,1,1,1.45,4.5,5.75,1.44,2.7
Stockport,Aldershot,0,0,1.66,3.8,4.33,1.85,1.95
Sutton,Boreham Wood,2,0,2.3,3.2,2.87,2.2,1.65
Yeovil,Altrincham,2,0,2,3.4,3.3,1.95,1.85
Eastleigh,Hartlepool,2,1,3.1,3.3,2.3,1.95,1.85
Aldershot,Solihull,1,3,2.62,3.3,2.45,2.1,1.7
Barnet,Halifax,2,1,4,4,1.7,1.75,2.05
Dag and Red,Bromley,1,0,3.1,3.3,2.3,1.9,1.9
Wrexham,Woking,2,0,2.2,3.2,3.4,2.35,1.57
Boreham Wood,Yeovil,2,3,2.25,3.3,3.25,2.25,1.61
King�s Lynn,Notts County,0,1,4.75,3.75,1.7,1.75,2.05
Maidenhead,Stockport,0,0,5,4,1.6,1.75,2.05
Aldershot,Wrexham,3,0,2.37,3.4,2.62,2.05,1.75
Altrincham,Boreham Wood,2,3,2.75,3.4,2.4,2.15,1.66
Barnet,Woking,0,2,2.87,3.4,2.25,2.05,1.75
Bromley,Maidenhead,2,2,1.83,3.75,3.5,1.75,2.05
Eastleigh,Stockport,1,0,3.6,3.6,1.85,1.9,1.9
Hartlepool,Yeovil,2,1,1.9,3.3,3.75,1.95,1.85
Notts County,Chesterfield,0,1,1.95,3.4,3.6,1.85,1.95
Sutton,Wealdstone,4,1,1.61,4,4.5,1.72,2.07
Weymouth,Solihull,0,0,3.6,3.25,2,2.07,1.72
Torquay,Halifax,2,3,1.85,3.4,3.6,1.85,1.95
Dag and Red,Sutton,1,2,3.4,3.5,2,2.07,1.72
Maidenhead,Aldershot,2,4,2.62,3.4,2.45,1.8,2
Solihull,Torquay,1,2,2.7,3.4,2.3,1.95,1.85
Wrexham,Hartlepool,0,0,2.9,3.1,2.37,2.1,1.7
Boreham Wood,Bromley,1,1,2.1,3.75,2.9,2.05,1.75
Chesterfield,Altrincham,1,0,1.75,3.75,4.2,1.8,2
King�s Lynn,Barnet,5,1,1.95,3.4,3.4,1.8,2
Stockport,Notts County,0,0,2,3.4,3.4,2.1,1.7
Wealdstone,Eastleigh,0,0,3.5,3.7,1.85,1.57,2.35
Yeovil,Weymouth,3,1,1.6,3.75,5,1.7,2.1
Boreham Wood,Solihull,2,2,2.37,3.4,2.7,2.3,1.6
Bromley,Altrincham,3,1,2.2,3.5,2.87,1.8,2
King�s Lynn,Weymouth,2,2,1.95,3.6,3.3,1.95,1.85
Stockport,Chesterfield,2,0,2.05,3.4,3.2,1.72,2.07
Wrexham,Wealdstone,4,1,1.72,3.3,4.75,1.88,1.93
Yeovil,Dag and Red,1,0,2.05,3.4,3.2,1.93,1.88
Hartlepool,Barnet,1,0,1.33,4.5,7.5,1.72,2.07
Altrincham,Woking,1,0,2.25,3.5,2.7,2.05,1.75
Halifax,Hartlepool,1,1,2.75,3.5,2.4,1.9,1.9
Solihull,Dag and Red,0,1,2,3.5,3.2,2.07,1.72
Sutton,Bromley,3,2,1.95,3.4,3.4,2.05,1.75
Barnet,Yeovil,1,4,5,3.6,1.61,1.8,2
